,titulo,resumo,sessao,data,portal,link,sentiment,proba_positiva,proba_negativa
108," Na penúria, escolas de educação infantil fecham as portas durante a pandemia ",Instituições de ensino veem queda de 80% nas receitas e perda de metade dos alunos; as que resistem se reinventam para manter vínculo com estudantes, Saúde , 21 de julho de 2020 10h00 ,Estadão,"https://saude.estadao.com.br/noticias/geral,na-penuria-escolas-de-educacao-infantil-fecham-as-portas,70003370878",1,0.6437579982098287,0.3562420017901713
109," ‘Uber, iFood e Rappi fazem o que querem em SP’, diz Boulos, em pré-campanha pela Prefeitura ","Líder sem-teto defende limite para faturamento de aplicativos, renda básica e plano para chegar à tarifa zero no transporte público", Eleições , 21 de julho de 2020 09h59 ,Estadão,"https://politica.estadao.com.br/noticias/eleicoes,uber-ifood-e-rappi-fazem-o-que-querem-em-sp-diz-boulos-em-pre-campanha-pela-prefeitura,70003370854",0,0.024294612890651737,0.9757053871093483
110, Ouça os colunistas do 'Jornal Eldorado' desta terça ,None, Brasil , 21 de julho de 2020 09h55 ,Estadão,https://brasil.estadao.com.br/blogs/estadao-podcasts/ouca-os-colunistas-do-jornal-eldorado-desta-terca-112/,1,0.8195773713814157,0.18042262861858427
111," Informes de governança ganham peso na hora de escolher onde investir, aponta pesquisa ","Levantamento feito com gestores de recursos, analistas de investimentos e investidores aponta que 90% deles consideram que o conteúdo desses documentos é relevante e serve de guia para aprimorar processos", Governança , 21 de julho de 2020 09h47 ,Estadão,"https://economia.estadao.com.br/noticias/governanca,informes-de-governanca-ganham-peso-na-hora-de-escolher-onde-investir-aponta-pesquisa,70003370875",1,0.5983730642011168,0.4016269357988832
112," Reino Unido não conseguiu investigar interferência russa no Brexit, diz relatório ",Documento produzido pela Comissão de Segurança do Parlamento britânico afirmou ainda que russos tentaram influenciar referendo de 2014 em que a Escócia rejeitou a independência, Internacional , 21 de julho de 2020 09h46 ,Estadão,"https://internacional.estadao.com.br/noticias/geral,reino-unido-nao-conseguiu-investigar-interferencia-russa-no-brexit-diz-relatorio,70003370801",0,0.024294612890651737,0.9757053871093483
113, Do crime de genocídio ,None, Brasil , 21 de julho de 2020 09h45 ,Estadão,https://brasil.estadao.com.br/blogs/direito-e-sociedade/do-crime-de-genocidio/,1,0.5695672328368971,0.43043276716310286
114, Gabriela Pugliesi volta ao Instagram após ser criticada por furar quarentena: ‘Eu me perdoei’ ,"Influenciadora digital disse que perdeu alegria, a confiança de internautas e trabalhos ao ser 'cancelada' por repercussão do episódio", Gente , 21 de julho de 2020 09h44 ,Estadão,"https://emais.estadao.com.br/noticias/gente,gabriela-pugliesi-volta-ao-instagram-apos-ser-criticada-por-furar-quarentena-eu-me-perdoei,70003370858",1,0.5483028855916606,0.4516971144083394
115," Jornalista, produtora e jurada, Lúcia Camargo morre aos 76 anos ",A paranaense integrou a curadoria do Festival de Teatro de Curitiba e foi jurada do prêmio Shell de Teatro de São Paulo, Teatro e Dança , 21 de julho de 2020 09h43 ,Estadão,"https://cultura.estadao.com.br/noticias/teatro-e-danca,jornalista-produtora-e-jurada-lucia-camargo-morre-aos-76-anos,70003370835",1,0.5953243328983439,0.40467566710165614
116," Inter x Grêmio: onde assistir, horário, local e histórico ",Clássico marca o retorno do Campeonato Gaúcho, Esportes , 21 de julho de 2020 09h42 ,Estadão,https://esportes.estadao.com.br/blogs/bate-pronto/inter-x-gremio-onde-assistir-horario-local-e-historico/,0,0.45735834879318216,0.5426416512068178
117, Presidente da Uefa destaca precaução na retomada: 'Não correremos nenhum risco' ,Dirigente afirmou que não há preocupação em relação a saúde de atletas e demais pessoas envolvidas nos jogos da Liga dos Campeões e da Liga Europa, Futebol , 21 de julho de 2020 09h36 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,presidente-da-uefa-destaca-precaucao-na-retomada-nao-correremos-nenhum-risco,70003370830",1,0.7026843366687083,0.29731566333129167
118, Abertura de Mercado: Acordo da UE garante apetite ao risco ,"Os líderes da União Europeia (UE) fecharam nesta madrugada um pacote de gastos de 1,8 trilhão de euros para conter a crise econômica por causa da pandemia do novo coronavírus e garantem assim a continuidade do apetite por ativos de risco nesta terça-feira.", E-Investidor , 21 de julho de 2020 09h31 ,Estadão,https://einvestidor.estadao.com.br/mercado/abertura-mercado-21-07-2020/,1,0.5983730642011168,0.4016269357988832
119, PF investiga fraudes em licitações e desvios de R$15 milhões em contratos para locação de veículos na prefeitura de Palmas ,"Agentes cumprem mandados de prisão temporária e busca e apreensão no Tocantins, Pará, Goiás, Santa Catarina e Distrito Federal na Operação Carta Marcada", Política , 21 de julho de 2020 09h30 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/pf-investiga-fraudes-em-licitacoes-e-desvios-de-r15-milhoes-em-contratos-para-locacao-de-veiculos-na-prefeitura-de-palmas/,1,0.5794536663155732,0.42054633368442684
120," A máscara, o desembargador, o engenheiro e nós ",None, Política , 21 de julho de 2020 09h20 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/a-mascara-o-desembargador-o-engenheiro-e-nos/,1,0.5983730642011168,0.4016269357988832
121, Como a covid-19 tem transformado a proteção de dados pessoais e os impactos nas empresas ,None, Política , 21 de julho de 2020 09h15 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/como-a-covid-19-tem-transformado-a-protecao-de-dados-pessoais-e-os-impactos-nas-empresas/,0,0.35877383304279126,0.6412261669572088
122," Com medidas especiais de segurança, Copa do Nordeste volta nesta terça-feira na Bahia ","Competição será disputada apenas no Estado da Bahia, para evitar muitas viagens e maior possibilidade de contaminação pelo coronavírus", Futebol , 21 de julho de 2020 09h13 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,com-medidas-especiais-de-seguranca-copa-do-nordeste-volta-nesta-terca-feira-na-bahia,70003370810",1,0.7668971116794667,0.23310288832053327
123," Dólar cai e é cotado a R$ 5,17; Bolsa bate nos 105 mil pontos, mas perde força ",Moeda americana acumula valorização superior a 30% somente neste ano; mercado espera os detalhes da proposta de reforma tributária, Economia , 21 de julho de 2020 09h02 ,Estadão,"https://economia.estadao.com.br/noticias/geral,cotacao-dolar-bolsa-de-valores-21-07-2020-,70003370747",1,0.609230001042149,0.39076999895785103
124," Sport x Confiança: onde assistir, horário e local ",Confronto que acontece na Bahia é válido pela Copa do Nordeste, Esportes , 21 de julho de 2020 09h00 ,Estadão,https://esportes.estadao.com.br/blogs/bate-pronto/sport-x-confianca-onde-assistir-horario-e-local/,0,0.45735834879318216,0.5426416512068178
125," Como investir em Google, Amazon, Apple, Tesla, Microsoft, Facebook e Netflix ",None, E-Investidor , 21 de julho de 2020 08h59 ,Estadão,https://einvestidor.estadao.com.br/investimentos/investir-google-amazon-apple-tesla-microsoft-facebook-netflix/,1,0.5983730642011168,0.4016269357988832
126, Netflix divulga ranking de séries mais assistidas da plataforma ,"Lista é dividida em duas partes: séries que foram vistas por pelo menos dois minutos, e séries assistidas por pelo menos 70%", Séries , 21 de julho de 2020 08h55 ,Estadão,"https://cultura.estadao.com.br/noticias/series,netflix-divulga-ranking-de-series-mais-assistidas-da-plataforma,70003370797",1,0.7958445849142185,0.2041554150857815
127, Galvão Bueno vai narrar título do Flamengo na Libertadores para comemorar aniversário de 70 anos ,"Narrador não pôde participar da transmissão do jogo contra o River Plate porque teve princípio de infarto em Lima, palco da decisão", Futebol , 21 de julho de 2020 08h45 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,galvao-bueno-vai-narrar-titulo-do-flamengo-na-libertadores-para-comemorar-aniversario-de-70-anos,70003370799",1,0.7952347038239356,0.20476529617606443
128, Lei Anticorrupção brasileira disciplina a vida empresarial ,None, Política , 21 de julho de 2020 08h45 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/lei-anticorrupcao-brasileira-disciplina-a-vida-empresarial/,1,0.5756165716329779,0.42438342836702214
129, Trade do dia: Ficar comprado em BR Malls pode dar lucro de até 5% ,None, E-Investidor , 21 de julho de 2020 08h45 ,Estadão,https://einvestidor.estadao.com.br/mercado/trade-do-dia-21-07-2020/,1,0.8496565281089701,0.15034347189102992
130, Guardas humilhados por desembargador recebem medalha por conduta exemplar ,"Agentes, que chegaram a ser chamados de analfabetos e desafiados pelo magistrado a multá-lo, foram homenageados em cerimônia na prefeitura de Santos", Política , 21 de julho de 2020 08h41 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/guardas-humilhados-por-desembargador-recebem-medalha-por-conduta-exemplar/,1,0.5983730642011168,0.4016269357988832
131, Via Varejo diz que dados apagados no Twitter foram divulgados indevidamente ,Companhia afirmou que está aumentando seus controles internos para que situações como esta não voltem a ocorrer., E-Investidor , 21 de julho de 2020 08h33 ,Estadão,https://einvestidor.estadao.com.br/mercado/via-varejo-twitter-dados-indevidos/,0,0.024294612890651737,0.9757053871093483
132," XP lança cartão de crédito, reforça serviços e quer que cliente deixe ""bancão"" ",None, Negócios , 21 de julho de 2020 08h31 ,Estadão,https://economia.estadao.com.br/blogs/coluna-do-broad/xp-lanca-cartao-de-credito-reforca-servicos-e-quer-que-cliente-deixe-bancao/,1,0.602077418764654,0.39792258123534596
133, Jogo adiado rebaixa o tradicional Deportivo La Coruña para a terceira divisão na Espanha ,"Clube que contou, entre outros, com Bebeto, Rivaldo, Mauro Silva e Djalminha, tenta reverter na Justiça a decisão", Futebol , 21 de julho de 2020 08h30 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,jogo-adiado-rebaixa-o-tradicional-deportivo-la-coruna-para-a-terceira-divisao-na-espanha,70003370784",1,0.5983730642011168,0.4016269357988832
134, Mais um soco e vamos a nocaute! ,None, Política , 21 de julho de 2020 08h30 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/mais-um-soco-e-vamos-a-nocaute/,1,0.566961198628316,0.43303880137168405
135," Bem-vindo, Protocolo de Nagoia! Vamos trabalhar ",None, Política , 21 de julho de 2020 08h30 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/bem-vindo-protocolo-de-nagoia-vamos-trabalhar/,1,0.5983730642011168,0.4016269357988832
136, Jeff Bezos bate outro recorde: US$ 13 bilhões mais rico em um único dia ,None, E-Investidor , 21 de julho de 2020 08h25 ,Estadão,https://einvestidor.estadao.com.br/negocios/jeff-bezos-fortuna-um-dia/,1,0.6774201186996653,0.32257988130033466
137," Botafogo-PB x Vitória: onde assistir, horário e local ",Confronto válido pela Copa do Nordeste será realizado na Bahia, Esportes , 21 de julho de 2020 08h15 ,Estadão,https://esportes.estadao.com.br/blogs/bate-pronto/botafogo-pb-x-vitoria-onde-assistir-horario-e-local/,0,0.45735834879318216,0.5426416512068178
138," 'Tenet', aguardado filme de Christopher Nolan, tem estreia adiada indefinidamente ","Com elenco encabeçado por John David Washington e Robert Pattinson, história gira em torno do mundo da espionagem internacional; veja o trailer", Cinema , 21 de julho de 2020 08h05 ,Estadão,"https://cultura.estadao.com.br/noticias/cinema,tenet-aguardado-filme-de-christopher-nolan-tem-estreia-adiada-indefinidamente,70003370772",0,0.44569837290870823,0.5543016270912917
139, Imagens de 21 de Julho ,None, Fotografia , 21 de julho de 2020 08h00 ,Estadão,"https://fotos.estadao.com.br/galerias/fotografia,imagens-de-21-de-julho,42057",0,0.46881346395016393,0.531186536049836
140, Corinthians contará com a presença 'virtual' de torcida no retorno à Arena ,Projeto 'O Timão é a Sua Casa' dá alternativa financeira ao clube na volta aos gramados pelo Campeonato Paulista, Futebol , 21 de julho de 2020 08h00 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,corinthians-contara-com-presenca-virtual-de-torcida-no-retorno-a-arena,70003370532",1,0.7749099857904105,0.22509001420958952
141, Mais do mesmo e diferente ,Soa contraditório afirmar que a F-1 2020 está interessante e cheia de desafios. Se a equipe Mercedes venceu as três provas já realizadas seus adversários não estão parados., Velocidade , 21 de julho de 2020 08h00 ,Estadão,https://esportes.estadao.com.br/blogs/wagner-gonzalez/mais-do-mesmo-e-diferente/,1,0.8195773713814157,0.18042262861858427
142, Tribunal de Justiça de São Paulo mantém absolvição de Haddad em ação de caixa 2 da UTC ,"Desembargadores da 7ª Câmara de Direito Público da Corte estadual trancaram nesta segunda, 20, processo em que ex-prefeito da capital paulista era acusado de improbidade administrativa ", Política , 21 de julho de 2020 07h58 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/tribunal-de-justica-de-sao-paulo-mantem-absolvicao-de-haddad-em-acao-de-caixa-2-da-utc/,1,0.5459039549928798,0.4540960450071202
143, Guardiola diz que será 'incrível' ter Bielsa na Premier League na próxima temporada ,"Técnico do Manchester City valoriza a qualidade e o feito do colega, que conseguiu o acesso com o Leeds United", Futebol , 21 de julho de 2020 07h41 ,Estadão,"https://esportes.estadao.com.br/noticias/futebol,guardiola-diz-que-sera-incrivel-ter-bielsa-na-premier-league-na-proxima-temporada,70003370752",0,0.07960897067425625,0.9203910293257438
144," Aos 80 anos, Tina Turner volta ao topo da Billboard ",Cantora lançou um remix de 'What's Love Got To Do With It' com o DJ norueguês Kygo, Música , 21 de julho de 2020 07h39 ,Estadão,"https://cultura.estadao.com.br/noticias/musica,aos-80-anos-tina-turner-volta-ao-topo-da-billboard,70003370750",1,0.5530202662075272,0.4469797337924728
145," Corinthians x Palmeiras: onde assistir, histórico e horário ",Clássico marca o retorno do Campeonato Paulista, Esportes , 21 de julho de 2020 07h30 ,Estadão,https://esportes.estadao.com.br/blogs/bate-pronto/corinthians-x-palmeiras-onde-assistir-historico-e-horario/,1,0.5983730642011168,0.4016269357988832
146, Promotoria e PF miram caixa 2 de R$ 5 milhões de Serra na campanha de 2014 e prendem fundador da Qualicorp ,"Operação Paralelo 23, terceira fase da operação Lava Jato junto à Justiça Eleitoral de São Paulo, prendeu temporariamente o empresário José Seripieri Jr, fundador e ex-presidente da Qualicorp; agentes cumprem quatro mandados de prisão temporária e 15 mandados de busca e apreensão em São Paulo, Itatiba e Itu (SP) e em Brasília (DF); entre os alvos de buscas estão endereços ligados ao senador em Brasília", Política , 21 de julho de 2020 07h15 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/promotoria-e-pf-miram-caixa-2-de-r-5-milhoes-de-serra-na-campanha-de-2014/,1,0.5911729279148926,0.4088270720851074
147, 'Desembargador carteirada': veja os memes e reações da internet ao magistrado que chamou guarda municipal de 'analfabeto' ,"Internautas ironizaram conduta de Eduardo Almeida Prado Rocha de Siqueira, do TJ-SP, que chegou a desafiar agente a multá-lo ao ser flagrado sem máscara no litoral paulista", Política , 21 de julho de 2020 07h15 ,Estadão,https://politica.estadao.com.br/blogs/fausto-macedo/desembargador-carteirada-veja-os-memes-e-reacoes-da-internet-ao-magistrado-que-chamou-guarda-municipal-de-analfabeto/,1,0.7742182573752775,0.2257817426247225
